Log file open, 12/27/22 14:59:18
[2022.12.27-16.52.20:850][216]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:945][217]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.20:985][218]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:026][219]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:066][220]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:106][221]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:148][222]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:191][223]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:231][224]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:269][225]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:307][226]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:347][227]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:384][228]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:421][229]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:458][230]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:493][231]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:530][232]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:566][233]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:604][234]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:642][235]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:680][236]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:717][237]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:756][238]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:795][239]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:832][240]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:869][241]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:901][242]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:934][243]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.21:969][244]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:003][245]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:037][246]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:071][247]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:103][248]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:140][249]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:173][250]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:206][251]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:242][252]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:277][253]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:311][254]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:344][255]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:377][256]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:409][257]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:444][258]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:479][259]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:512][260]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:545][261]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:578][262]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:612][263]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:648][264]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:684][265]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:722][266]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:759][267]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:798][268]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:834][269]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:874][270]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:910][271]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:945][272]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.22:980][273]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:015][274]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:046][275]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:079][276]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:110][277]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:143][278]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:175][279]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:207][280]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:240][281]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:275][282]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:308][283]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:340][284]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:373][285]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:405][286]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:440][287]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:471][288]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:508][289]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:544][290]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:577][291]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:609][292]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:642][293]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:676][294]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:710][295]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:743][296]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:775][297]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:809][298]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:843][299]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:876][300]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:909][301]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:944][302]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.23:978][303]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:016][304]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:053][305]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:090][306]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:126][307]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:164][308]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:203][309]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:239][310]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:283][311]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:320][312]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:356][313]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:394][314]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:430][315]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:467][316]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:505][317]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:540][318]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:579][319]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:616][320]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:652][321]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:687][322]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:722][323]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:754][324]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:789][325]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:821][326]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:857][327]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:889][328]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:924][329]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:956][330]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.24:990][331]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:022][332]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:057][333]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:092][334]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:123][335]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:159][336]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:192][337]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:224][338]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:258][339]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:290][340]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:323][341]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:354][342]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:388][343]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:423][344]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:458][345]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:493][346]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:524][347]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:559][348]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:593][349]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:626][350]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:657][351]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:689][352]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:724][353]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:756][354]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:788][355]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:819][356]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:853][357]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:886][358]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:922][359]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:953][360]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.25:989][361]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:022][362]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:057][363]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:095][364]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:133][365]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:169][366]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:208][367]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:252][368]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:287][369]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:326][370]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:362][371]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:401][372]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:440][373]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:478][374]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:516][375]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:555][376]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:589][377]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:623][378]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:656][379]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:689][380]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:725][381]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:760][382]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:793][383]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:826][384]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:858][385]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:888][386]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:923][387]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:955][388]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.26:988][389]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:020][390]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:054][391]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:085][392]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:123][393]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:154][394]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:188][395]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:222][396]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:256][397]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:288][398]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:322][399]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:358][400]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:389][401]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:421][402]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:456][403]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:487][404]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:522][405]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:555][406]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:592][407]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:625][408]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:659][409]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:692][410]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:726][411]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:762][412]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:796][413]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:828][414]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:862][415]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:894][416]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:928][417]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:961][418]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.27:996][419]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.28:034][420]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.28:072][421]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.28:109][422]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.28:146][423]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.28:183][424]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.28:219][425]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.28:259][426]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.28:295][427]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.28:333][428]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.28:370][429]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.28:408][430]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.28:444][431]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
[2022.12.27-16.52.28:483][432]LogControlRig: Display: VM[0004] (X=-0.000000,Y=0.000000,Z=796.549764)
